ï»¿ï»¿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
spotify:track:3RokoLDR9CAiaXZX9dtJe0,Vorrei ma non posto,"J-AX, Fedez",Vorrei ma non posto,1,1,227599,spotify:user:androike90,2016-09-12T14:57:58Z
spotify:track:7Anr3v1UK6i30ef6coGQp7,Sofia,Alvaro Soler,Sofia,1,1,210133,spotify:user:androike90,2016-09-12T14:57:58Z
spotify:track:4vlmiFfNIgdfuQJcIgIYhk,Comunque andare,Alessandra Amoroso,Vivere a colori,1,6,218733,spotify:user:androike90,2016-09-12T14:57:58Z
spotify:track:4wFHfY9IILHLNwakPuFogD,Hasta el Amanecer,Nicky Jam,Hasta el Amanecer,1,1,197213,spotify:user:androike90,2016-09-12T14:57:58Z
spotify:track:7LABrQFfRYcZUqUwng0Heb,Encantadora,Yandel,Dangerous,1,7,240093,spotify:user:androike90,2016-09-12T14:57:58Z
spotify:track:45sGyAtAxD6efaN0bJAFgh,Bailar - Radio Edit,"Deorro, Elvis Crespo",Bailar (Radio Edit),1,1,137661,spotify:user:androike90,2016-09-12T14:57:58Z
spotify:track:17Fd6Yb7mSbinKG8LoWfFl,I Took A Pill In Ibiza - Seeb Remix,"Mike Posner, Seeb","At Night, Alone.",1,13,197933,spotify:user:androike90,2016-09-12T14:57:58Z
spotify:track:1htzbmpAYnmTjoYfY3QLlJ,LIKE I WOULD - Oliver Nelson Remix,ZAYN,LIKE I WOULD (The Remixes),1,4,236628,spotify:user:androike90,2016-09-12T14:57:58Z
spotify:track:6iQdOR7NpulkD1hXkPHWvs,Don't Be So Shy - Filatov & Karas Remix,"Imany, Filatov & Karas",Don't Be So Shy (Filatov & Karas Remix),1,1,190000,spotify:user:androike90,2016-09-12T14:57:58Z
spotify:track:3tY79n1hkpT8Q6i9XuxVdC,"Sledgehammer - From The Motion Picture Star Trek Beyond""""",Rihanna,"Sledgehammer (From The Motion Picture Star Trek Beyond"")""",1,1,211400,spotify:user:androike90,2016-09-12T14:57:58Z
spotify:track:3Uz8ZcQdlOF2qE6q1rcVpw,Bonbon,Era Istrefi,Bonbon,1,1,167000,spotify:user:androike90,2016-09-12T14:57:58Z
spotify:track:11KJSRSgaDxqydKYiD2Jew,Too Good,"Drake, Rihanna",Views,1,16,263373,spotify:user:androike90,2016-09-12T14:57:58Z
spotify:track:3dv9Bvpp9HikNsEvDCKHhC,Spirits,The Strumbellas,Hope,1,1,203653,spotify:user:androike90,2016-09-12T14:57:58Z
spotify:track:58uM2YjL7YLBFO9GA7bvj5,Trumpets - Radio Edit,"Sak Noel, Salvi, Sean Paul",Trumpets (Radio Edit),1,1,206400,spotify:user:androike90,2016-09-12T14:57:58Z
spotify:track:7oQSevUCbYs4QawXTHQVV1,Rock DJ,Robbie Williams,Sing When You're Winning,1,3,260560,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:34KTEhpPjq6IAgQg2yzJAL,Californication,Red Hot Chili Peppers,Californication,1,6,329733,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:4uybFPvp9I2YpBJO4S3OfK,It's My Life,Bon Jovi,Bon Jovi Greatest Hits - The Ultimate Collection (Int'l Deluxe Package),1,3,224600,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:3CeYdUfGPCjKMDYyI1PpCh,Otherside,Red Hot Chili Peppers,Californication,1,4,255373,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:3UmaczJpikHgJFyBTAJVoz,Stan,"Eminem, Dido",The Marshall Mathers LP,1,3,404106,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:0n3nvjfzkenuNNYXwsGSw3,Hey Sexy Lady,"Shaggy, Brian & Tony Gold",The Boombastic Collection - Best of Shaggy,1,4,200520,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:47qJL0QQUae7hfArXizQ9a,In The Summertime,"Shaggy, Rayvon",The Boombastic Collection - Best of Shaggy,1,10,224600,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:2fOxxLz9JVe53itq6pfBak,It's My Life,No Doubt,The Singles Collection,1,2,225866,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:6JGQ98So2ik5GVI9ydQ2Yh,Don't Speak,No Doubt,The Singles Collection,1,13,262746,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:4w2Yq2cklbssmUtUy5Vh6H,Better Man,Robbie Williams,Sing When You're Winning,1,2,202640,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:2kY9WeY6OyvbyCC92CxQad,Can't Get You Out Of My Head,Kylie Minogue,The Best of Kylie Minogue,1,1,231480,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:0vur7myNcfUymUt6mHhNZe,How You Remind Me - GH Version,Nickelback,The Best Of Nickelback Volume 1,1,2,224173,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:56hSJsDC7xZSC3QZ2xaCcf,The Game of Love - Main / Radio Mix,"Santana, Michelle Branch",Ultimate Santana,1,17,254213,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:4LrOmj6MoxMdCLf2zJnkq0,Murder On the Dance Floor,Sophie Ellis-Bextor,Read My Lips,1,2,232706,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:7ja8PPUWKBaIOUHVNaBI0D,Get Over You,Sophie Ellis-Bextor,Read My Lips,1,9,198200,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:36YNa8joLwu9yor2TkZbIY,Objection (Tango),Shakira,Laundry Service,1,1,222533,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:15f8Cv8RXUlOOCIf2oaceN,Underneath Your Clothes,Shakira,Laundry Service,1,2,224066,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:00Mb3DuaIH1kjrwOku9CGU,Sk8er Boi,Avril Lavigne,Let Go,1,3,204000,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:7kzKAuUzOITUauHAhoMoxA,Last Nite,The Strokes,Is This It,1,7,193506,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:2oRQmJitqUIwovf3Ttg4sw,Hey Ya!,OutKast,Kiss R&B Digital Downloads,1,18,236026,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:4eV1QhJ2VUml6qQfBdO6Z8,In The Shadows - Radio Edit,The Rasmus,Best Of 2001-2009 (International Version),1,1,247146,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:6SmWHBXVdL14zir3Vzk0jH,Not Gonna Get Us,t.A.T.u.,200 KM/H In The Wrong Lane (10th Anniversary Edition),1,2,261680,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:3qOn1dKt9uBX2csZTfWAs0,Come Into My World,Kylie Minogue,Boombox,2,6,245626,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:48NXtkKeWKyAiZwKmqfnLl,Let's Get It Started,The Black Eyed Peas,Kara Goucher's Endurance Boost,1,2,227773,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:4yJW5PPhdJufUL7Cc51JPZ,Hey Mama,The Black Eyed Peas,Monkey Business/Elephunk,2,4,214893,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:2wcDfk3TfQg3Jv8gEoTim7,I Just Wanna Live,Good Charlotte,Greatest Hits,1,10,165946,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:2TG5eOKa1PpurB3Z6KOTmJ,Don't Tell Me,Avril Lavigne,Under My Skin,1,3,202013,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:7icROppj4Z12Nr0xGgxWFJ,What You Waiting For?,Gwen Stefani,Love Angel Music Baby,1,1,221226,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:6rT0BKAbg4y35tukHcfk4N,Untitled,Simple Plan,Still Not Getting Any,1,11,239813,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:6qRfox98MxG58sqoPPn8QY,Everybody's Changing,Keane,Music From The WB Television Series One Tree Hill (change in 1 track bundle status),1,11,215266,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:0SCGzDZLmMPPD6bysuZfHP,Welcome To My Life - Acoustic,Simple Plan,Shut Up!,1,2,212813,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:4AZHF7qsxdKDye9kJMVN2y,Shut Up!,Simple Plan,Shut Up!,1,1,183253,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:58AwxWLaRHn2lTqqH9dLkU,The Reason,Hoobastank,Best Of,1,4,232706,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:2TeiKDPE3RdamZG0pp5okI,Perfect,Simple Plan,"No Pads, No Helmets...Just Balls (U.S. Version w/Bonus Track)",1,12,277026,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:2bskkv8iBlw9KJwXtckZmp,I'm Still In Love With You (feat. Sasha),"Sean Paul, Sasha",I'm Still In Love With You (Online Music),1,1,214680,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:2GsrVaVSKszhs2Bcoe686m,We'll Be Burning,Sean Paul,Strictly The Best Vol. 32,1,13,207693,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:6Dsz2Q0KMJDzs6tGGeIRBD,Don't Lie,The Black Eyed Peas,Monkey Business (International Version),1,4,219000,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:39qcvV4f0uqDMHxIkSb7tE,Rich Girl,"Gwen Stefani, Eve",Love Angel Music Baby,1,2,236213,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:2khc6He7Q7hB1TFXAcVQqc,Stupid Girls,P!nk,Greatest Hits...So Far!!!,1,8,195946,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:0nPk9f8HTTqHnnzqYY0obM,We Be Burnin' (Recognize It),Sean Paul,We Be Burnin',1,1,216560,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:423EcxblW9F4nnQkqcqMlK,Deja Vu,"BeyoncÃ©, JAY Z",B'Day Deluxe Edition,1,13,240280,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:653Dlx3XFh5SkaR7Vy0sYD,SOS,Rihanna,A Girl Like Me,1,1,238920,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:71dUYckgMVRwD01RUtIQvZ,Buttons,The Pussycat Dolls,PCD,1,5,225560,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:1GeECVH4Msg1zLm8DExkbH,Wind It Up,Gwen Stefani,The Sweet Escape,1,1,189586,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:5ybUdN3DmQL8T3eqg4XjmQ,"This Ain't A Scene, It's An Arms Race",Fall Out Boy,Believers Never Die - Greatest Hits,1,7,213280,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:1drP59ySqfKXg64m5l5Hab,Call Me When You're Sober,Evanescence,The Open Door,1,2,214706,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:2eD6r9UGYDNPofp3y6PfLS,Smile,Lily Allen,"Alright, Still [Deluxe]",1,1,197026,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:6yUqdc3lWvIyrR7MjKXBrc,Say It Right - Main,Nelly Furtado,The Best of Nelly Furtado (International alt BP Deluxe Version),1,10,223520,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:6ZBJFWDYJSTQg54eDsqnkJ,Love Today,MIKA,Life in Cartoon Motion,1,4,235173,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:1CrxDKnx34D9zoAIvf7B9H,Womanizer,Britney Spears,Circus,1,1,224400,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:12ctxTqz9chKHSxa4L0H2C,Don't Stop The Music,Rihanna,Big Girls Don't Cry,1,2,267666,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:4EvigHSRUMwU3ZBn3YnLPH,I Kissed a Girl,Katy Perry,I Kissed A Girl (3-Track),1,1,179640,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:7jOuIhMrkiKj7bvYhRqaym,Low (feat T-Pain),"Flo Rida, T-Pain",Low [feat T-Pain],1,1,230000,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:0KlahhzNb98zyN83Vwae0l,Untouched,The Veronicas,Hook Me Up (US Version),1,1,255360,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:7f2YrnkCsVAmsTgLf7GFAy,Sober,P!nk,Greatest Hits...So Far!!!,1,13,251440,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:03yc0G2OoH1Eeyu7Piy8fK,I'm Yours,Jason Mraz,I'm Yours,1,1,243494,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:72np30cEzvqzxAUG5mrhyT,I Gotta Feeling,The Black Eyed Peas,The Beginning & The Best Of The E.N.D.,2,2,289186,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:3evTG0FJEHFYmgOeFgPo0s,Meet Me Halfway,The Black Eyed Peas,The Beginning & The Best Of The E.N.D.,2,3,284413,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:3rMsX63C0IZVnOT5LGYoTH,Russian Roulette,Rihanna,Rated R,1,6,227533,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:7DE6Kpd90MJzAYCqNDCaY4,Imma Be,The Black Eyed Peas,The Beginning & The Best Of The E.N.D.,2,4,257600,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:3uIf5Rk79CdPnAUeBB7xUH,Break Your Heart,"Taio Cruz, Ludacris",Rokstarr,1,2,187617,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:5uOXMnlCBepzR9es8PQvR0,Dynamite,Taio Cruz,Rokstarr,1,1,203964,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:6AoGe1Zp6WNpPTvNC6Ehca,Did It Again,"Shakira, Kid Cudi",She Wolf (Deluxe Version),1,14,227333,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:48lVHYfNO1TvL54zMNwVnX,Need You Now,Lady Antebellum,Need You Now,1,1,236786,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:6rkAY9rk1NTFB94QxG3LJR,You And I,Lady Gaga,Born This Way,1,13,307346,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:0V7QchMrfTCk3gf0iAtl2R,Gettin' Over You (feat. Fergie & LMFAO) - feat. Fergie & LMFAO,"David Guetta, Chris Willis, Fergie, LMFAO",One More Love,2,2,188000,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:1ceiWukdMtlzOFhiAMluOj,California King Bed,Rihanna,Loud,1,6,251600,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:3AGOgQzp0YcPH41u9p7dOp,Glad You Came,The Wanted,The Wanted (Special Edition),1,1,198186,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:3SrS38PBz2nk3leXnZ2jX4,Somebody that I Used to Know,"Gotye, Kimbra",Arsenio Manila - Vol. 1,1,8,238800,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:67WTwafOMgegV6ABnBQxcE,Some Nights,fun.,Some Nights,1,2,277040,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:76N7FdzCI9OsiUnzJVLY2m,Rumour Has It,Adele,21,1,2,221426,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:7lJUnNQC5IX4f2OwH23cBF,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,Let Me Love You (Until You Learn To Love Yourself),1,1,254093,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:2jsmSLoX8y0h6k4YzDCFH1,Nobody To Love - Radio Edit,Sigma,Nobody To Love,1,1,189720,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:5Lyw6U1IpYmKQ0kAOadOj3,Hideaway,Kiesza,Hideaway,1,1,251960,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:0N6Bxsif1tT4vHz8tnkjzP,Money On My Mind,Sam Smith,Nirvana,1,6,194079,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:6WNqOfvfqmbyCk23ejRBwO,I'm Not The Only One,"Sam Smith, A$AP Rocky",I'm Not The Only One,1,1,222329,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:2Ex5M7OjJhkH38JvCUzwXR,I Bet My Life,Imagine Dragons,I Bet My Life,1,1,192893,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:1rf3C6fWUJU2puq8Smqph9,Dangerous (feat. Sam Martin),"David Guetta, Sam Martin",Dangerous (feat. Sam Martin),1,1,203641,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:511stzj94eZPxWOLFuqREz,Gold,Imagine Dragons,Gold,1,1,216160,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:1NBO7Zi2gy6UovWHe6A1m1,When I Find Love Again,James Blunt,Smoke Signals EP,1,2,184977,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:2wBW9jGZRRMbQ416NDc7LW,The Chamber,Lenny Kravitz,Strut,1,2,297320,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:2CAK2t1reUgPK6OMgAMURB,Wasted,"TiÃ«sto, Matthew Koma",A Town Called Paradise,1,8,190013,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:6fM3f2FhAR0UqqrhuW1EXy,Shots,Imagine Dragons,Shots,1,1,232346,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:3OwPSJu609AMzotCEyoMiO,The Nights,Avicii,The Days / Nights,1,2,176658,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:03tJhmP71vPD7pIenJlWJ6,Intoxicated - Radio Edit,"Martin Solveig, GTA",Intoxicated (Radio Edit),1,1,159560,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:1i1rNVtxbE7rdFfpHuNq2j,Hold My Hand,Jess Glynne,Hold My Hand,1,1,227343,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:6izhPbUU3CeMYvTT74YHnb,I Want You To Know,"Zedd, Selena Gomez",I Want You To Know,1,1,238800,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:5cR7culxUEPLhzIC0KWAH1,Perdoname,"Deorro, DyCy, Adrian Delgado",Perdoname,1,1,270053,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:5GayeBzzXIEl6fY0cP42Z1,Addicted To You,Avicii,TRUE,1,4,148386,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:7jv4Mb21bdd9SDVOm9Fm9l,Same Old Love,Selena Gomez,Same Old Love,1,1,229013,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:3GeeyHU1Q6xjyeXjRAjBoo,Reality - Radio Edit,"Lost Frequencies, Janieck Devy",Reality,1,1,158474,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:33tC5va4jMyt2B5Z1varQh,Lay It All On Me (feat. Ed Sheeran),"Rudimental, Ed Sheeran",We The Generation (Deluxe Edition),1,13,242440,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:07dOB1EKw5YyGwN1al2LPP,Sweet Lovin' - Radio Edit,"Sigala, Bryn Christopher",Sweet Lovin' (Radio Edit),1,1,202149,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:42zLyJxoTWBGAu6481ALWL,Easy Love,Sigala,Easy Love,1,1,227023,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:0rHVd8h0cFwgLgPFem6S60,Girls Like (feat. Zara Larsson),"Tinie Tempah, Zara Larsson",Girls Like (feat. Zara Larsson),1,1,196000,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:4te5JVVo8FqfwYE9fxqrBI,Trumpets,"Sak Noel & Salvi, Sean Paul",Trumpets,1,1,206400,spotify:user:androike90,2016-09-12T14:58:14Z
spotify:track:0sHW1jXe6Sou3437gJQNGA,Space Bound,Eminem,Recovery,1,10,278640,spotify:user:androike90,2016-09-12T14:58:53Z
spotify:track:3Q0mJByJRrUTZGrBFYnfCP,Like Toy Soldiers,Eminem,Curtain Call (Deluxe),1,10,295666,spotify:user:androike90,2016-09-12T14:58:53Z
spotify:track:42YNobZ4HN3tRVEA47wLT6,When I'm Gone,Eminem,Curtain Call (Deluxe),1,16,281133,spotify:user:androike90,2016-09-12T14:58:53Z
spotify:track:7DDxxhExUBH53SFJqXDz4i,Beautiful,Eminem,Relapse,1,17,392826,spotify:user:androike90,2016-09-12T14:58:53Z
spotify:track:5zYOznhnMrvzuXdtK6vByo,Best Love Song,"T-Pain, Chris Brown",rEVOLVEr,1,13,196066,spotify:user:androike90,2016-09-12T14:58:53Z
spotify:track:0F7rEdewJ6cSLylOZZpDu7,I'm Sprung - Original,T-Pain,Rappa Ternt Sanga,1,2,230713,spotify:user:androike90,2016-09-12T14:58:53Z
spotify:track:3xQCXDHNJXSVxECjTJCHFu,Can't Believe It,"T-Pain, Lil Wayne",THR33 RINGZ,1,8,273826,spotify:user:androike90,2016-09-12T14:58:53Z
spotify:track:5264rU21ndum3CYYaSGUUm,I'm So Paid,"Akon, Lil Wayne, Jeezy",Freedom,1,6,263640,spotify:user:androike90,2016-09-12T14:58:53Z
spotify:track:3k7X733XDMX6hF0w7nG45o,We Don't Care,Akon,Freedom,1,5,256440,spotify:user:androike90,2016-09-12T14:58:53Z
spotify:track:11FLXIjJOGzx7H0n1bu5wz,"Sorry, Blame It On Me - Main",Akon,Konvicted (Deluxe),1,13,295720,spotify:user:androike90,2016-09-12T14:58:53Z
spotify:track:4VSx9uyg0sZpdnygVar6pE,Sweetest Girl (Dollar Bill),"Wyclef Jean, Akon, Lil Wayne, Niia",CARNIVAL VOL. II...Memoirs of an Immigrant,1,3,239440,spotify:user:androike90,2016-09-12T14:58:53Z
spotify:track:69bHJ9qs5FrUJbKP8xU8uZ,Disco Inferno,50 Cent,The Massacre,1,13,214226,spotify:user:androike90,2016-09-12T14:58:53Z
spotify:track:4nva9EpKntUTs6CRSGBCn9,Just A Lil Bit,50 Cent,The Massacre,1,14,237706,spotify:user:androike90,2016-09-12T14:58:53Z
spotify:track:4MeDnO5yA2Zi6IMlVApRci,Freek-A-Leek,Petey Pablo,Still Writing In My Diary: 2nd Entry,1,4,235186,spotify:user:androike90,2016-09-12T14:58:53Z
spotify:track:5SsR3wtCOafDmZgvIdRhSm,Man Of The Year,ScHoolboy Q,Oxymoron (Deluxe),1,12,216013,spotify:user:androike90,2016-09-12T14:58:53Z
spotify:track:03tqyYWC9Um2ZqU0ZN849H,No Hands (feat. Roscoe Dash and Wale) - Explicit Album Version,"Waka Flocka Flame, Roscoe Dash, Wale",Flockaveli (Explicit),1,5,263773,spotify:user:androike90,2016-09-12T14:58:53Z
spotify:track:4Kd0FzFpOgIGxlBl4HXuFn,Salt Shaker,"Ying Yang Twins, Lil Jon & The East Side Boyz",Me & My Brother,1,5,252440,spotify:user:androike90,2016-09-12T14:58:53Z
spotify:track:1IYaMVfidzSfvCUZYXhsU1,Party Like A Rock Star,Shop Boyz,Rockstar Mentality,1,1,253400,spotify:user:androike90,2016-09-12T14:58:53Z
spotify:track:3zSCNTXI7Ed0PiidZVmzIe,Ignition (Remix),R. Kelly,The Essential R. Kelly,2,4,186040,spotify:user:androike90,2016-09-12T14:58:53Z
spotify:track:4gaz3uvhKgO078XcdzyPsl,Money To Blow - Street Version,"Birdman, Lil Wayne, Drake",Pricele$$,1,3,258586,spotify:user:androike90,2016-09-12T14:58:53Z
spotify:track:0mYoKqA23wUUj7BTEgNzjg,Shawty (feat. T Pain) - Featuring T Pain Explicit Album Version,"Plies, T-Pain",The Real Testament (Explicit U.S. Version),1,8,255413,spotify:user:androike90,2016-09-12T14:58:53Z
spotify:track:610BVUQMZpmt3eROWX9ZC1,Say It,Tory Lanez,Say It,1,1,236893,spotify:user:androike90,2016-09-12T14:58:53Z
spotify:track:5k7KtLUFDlawcjyvo5NpnT,Good Thing,"Sage The Gemini, Nick Jonas",Nick Jonas X2,1,19,227120,spotify:user:androike90,2016-09-12T14:58:53Z
spotify:track:2nBRptHRrQGUNrOeZQT8oU,Red Nose,Sage The Gemini,Remember Me (Deluxe Edition),1,5,193200,spotify:user:androike90,2016-09-12T14:58:53Z
spotify:track:1yEWSUlzo0qWkwLNxUSWV8,Bad Girls,Sage The Gemini,Remember Me (Deluxe Edition),1,2,143533,spotify:user:androike90,2016-09-12T14:58:53Z
spotify:track:0WgzkSaSboQ6pmprJ1J9Em,Down On Your Luck,"Sage The Gemini, August Alsina",Remember Me (Deluxe Edition),1,8,136306,spotify:user:androike90,2016-09-12T14:58:53Z
spotify:track:4wIoSoRH5oMQGwz7SUcR3N,Nothing To Me,"Sage The Gemini, Iamsu!",Remember Me (Deluxe Edition),1,10,214026,spotify:user:androike90,2016-09-12T14:58:53Z
spotify:track:08Tbfp1GXta9Gb4RhoTuoX,Don't You,Sage The Gemini,Remember Me (Deluxe Edition),1,11,137946,spotify:user:androike90,2016-09-12T14:58:53Z
spotify:track:5i2bkKprKcLgcYb07g7I5u,In My Zone,"Rittz, Mike Posner, B.o.B",Next to Nothing (Deluxe Edition),1,8,298200,spotify:user:androike90,2016-09-12T14:58:53Z
spotify:track:33I2HcVc1UX85OK8YvJiHL,Take You Down,R. City,Take You Down,1,1,248450,spotify:user:androike90,2016-09-12T14:58:53Z
spotify:track:0CxCpL8uCAwThYevFxv6bb,Live by the Gun,"R. City, Akon",What Dreams Are Made Of,1,9,222106,spotify:user:androike90,2016-09-12T14:58:53Z
spotify:track:2YePYsIAjvrtqL8HQ9pI3b,Take You Down,R. City,What Dreams Are Made Of,1,4,246480,spotify:user:androike90,2016-09-12T14:58:53Z
spotify:track:6OSmeoh8kXhCfz9WqvzDoJ,Same Girl,"R. Kelly, Usher",Double Up,1,9,252933,spotify:user:androike90,2016-09-12T14:58:53Z
spotify:track:01gNiOqg8u7vT90uVgOVmz,Whole Lotta Lovin',"DJ Mustard, Travis Scott",Whole Lotta Lovin',1,1,299160,spotify:user:androike90,2016-09-12T14:58:53Z
spotify:track:5BnPpi6hrSzeXT2tOdFkUV,Hypnotized,Akon,Hypnotized,1,1,187056,spotify:user:androike90,2016-09-12T14:58:53Z
spotify:track:4HfsgrdwKNkytFkuuG3w4n,Private Show,"T.I., Chris Brown",Paperwork (Deluxe Explicit),1,6,259720,spotify:user:androike90,2016-09-12T14:58:53Z
spotify:track:3e7pB02vXiqVYaDTymYY1t,Go Flex,Post Malone,Go Flex,1,1,182000,spotify:user:androike90,2016-09-12T14:58:53Z
spotify:track:5jVn3efDjCiN6iubdAWujg,Wavez,Ripp Flamez,Wavez - Single,1,1,159190,spotify:user:androike90,2016-09-12T14:58:53Z
spotify:track:2zqA9VQ1YneckEQBGMcUFg,How I Feel,Roy Woods,How I Feel,1,1,222857,spotify:user:androike90,2016-09-12T14:58:53Z
spotify:track:4xkOaSrkexMciUUogZKVTS,'Till I Collapse,"Eminem, Nate Dogg",The Eminem Show (Explicit Version),1,18,297893,spotify:user:androike90,2016-09-12T14:58:53Z
spotify:track:1PlMbi0Qkrlp9yVFM8JEXp,Stan,"Eminem, Dido",Curtain Call (Deluxe),1,5,404426,spotify:user:androike90,2016-09-12T14:58:53Z
spotify:track:1AcGKHRv5Q4TJd9yb4vjHE,Sing For The Moment,Eminem,Curtain Call (Deluxe),1,8,340266,spotify:user:androike90,2016-09-12T14:58:53Z
spotify:track:0fGh0trRN1xz3s41r7V5ce,Shake That,"Eminem, Nate Dogg",Curtain Call (Deluxe),1,7,274440,spotify:user:androike90,2016-09-12T14:58:53Z
